video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
OobrfR125uc,574716,2224,47,0,305,2007-01-17T16:46:40.000Z,Funny Japanese Commercial,24
kjc8kOCB3_k,870946,167,7,0,19,2015-04-20T18:18:04.000Z,Old Navy: BUILT FOR SPRING (US),24
zv0ZPyj7S6M,1061527,1866,88,0,498,2006-06-10T09:26:05.000Z,Mercedes Benz Inventions Commercial,2
Zov6yho65G0,578313,791,150,0,171,2013-12-19T19:14:47.000Z,Hot Shapers Fitness for Women Now In Middle East,22
jr2gdPY-88w,5853103,10570,1897,0,1366,2014-02-02T16:57:14.000Z,2014 Jamie Casino - 2 Minute Super Bowl Commercial - Casino's Law,24
SvvLsAMsOJM,310597,654,328,0,487,2010-10-04T23:01:05.000Z,The milk advert fonterra doesn't want you to see,24
fF0ZmIf7H9k,103725294,31135,25343,0,113,2016-02-07T23:55:25.000Z,Official Mobile Strike Super Bowl 50 TV Commercial | Arnold's Fight [EXTENDED Edition],20
Bja2_Qclk9Q,3696876,242,53,0,NULL,2015-05-04T18:10:19.000Z,Skateboard Commercial  |  UnitedHealthcare :30,27
uHskC7JRL9M,4627292,NULL,NULL,0,NULL,2014-11-13T19:06:12.000Z,Kate Upton Game of War Commercial,20
dlEbGH9HeVg,454226,2266,67,0,240,2013-05-31T07:22:09.000Z,DC SHOES: NYJAH HUSTON SIGNATURE SHOE - WITH IMPACT G TECHNOLOGY,17
V6F2szDteSI,20642461,19547,8820,0,334,2015-07-16T13:09:59.000Z,Kinder Joy – Imagination Ko Jodo,22
Wo6BkRgvYF8,2810055,724,107,0,62,2016-08-07T10:03:17.000Z,#DeliverTheLove this Raksha Bandhan,24
Wecenw1IWHY,705890,1790,83,0,50,2015-06-18T01:00:48.000Z,PUMA & Arsenal 2015/16 Home Kit Is Powered By Fans,17
LD1NnIZocrM,1404548,16,2,0,2,2016-02-25T02:10:28.000Z,LONDON HAS FALLEN - 'Negotiate' TV Spot #8 - In Theaters March 4,24
aZSzMIFZT7Q,14391221,45949,2645,0,2090,2015-10-29T16:15:17.000Z,"Dirty Grandpa Official Trailer #1 (2016) - Zac Efron\, Robert De Niro Comedy HD",1
0b98BFCqOvQ,392682,1781,56,0,118,2015-07-28T13:39:50.000Z,Moto X Play: True love isn't so hard to find.,28
FmlzOh-1KJA,344252,702,1670,0,0,2015-10-15T22:32:57.000Z,Sick of it | Hillary Clinton,25
8EtGkNVD320,262141,843,13,0,262,2011-04-13T15:16:28.000Z,United States Television Commercial,20
AgdqKj85jVk,905815,7,2,0,0,2015-03-02T19:47:31.000Z,Vitamin Angels: Jordyn’s Story,24
zSi2QvSWkVA,616390,255,34,0,0,2013-05-09T07:18:51.000Z,Vodafone Zoozoos 2013 Advertisement - Send Emails - HD,1
64G5FfG2Xpg,10511240,NULL,NULL,0,NULL,2012-12-21T17:16:33.000Z,Demand A Plan to End Gun Violence,29
USD2QsP-Rzw,69935,3351,34,0,211,2016-02-24T18:49:42.000Z,Glass-Steagall | Bernie 2016,25
orc5fBf14vs,1488362,2008,350,0,211,2015-06-17T18:09:53.000Z,Meet Google Nest Cam Indoor,28
IDAr48u3BB0,274216,781,30,0,138,2008-12-03T09:56:53.000Z,Best dog food commercial,26
wqT2IdFyQ5M,89497,38,19,0,8,2016-02-08T21:39:11.000Z,"\This Land Is Your Land\""""",29
1Pahqq-1hp0,422623,1042,24,0,185,2008-11-02T08:00:04.000Z,funny steve nash commercial,24
JJmqCKtJnxM,2505905,11399,276,0,882,2006-09-30T13:00:17.000Z,budweiser wassup commercial,23
FxZNhjkMtFE,239481,44,34,0,2,2014-11-01T09:16:36.000Z,Yakult TVC (Yakult Commercial Advertisement Video),27
KTJ7BPvw-Co,888624,373,122,0,NULL,2015-03-18T11:47:11.000Z,Professional Basketball Player Kevin Love Rebounds with Chocolate Milk,17
WHdYDNs0qq4,532292,1922,183,0,401,2014-03-25T16:05:09.000Z,"HTC One (M8) Smartphone Commercial - Go Ahead\, Ask The Internet",28
d8E2pHgxnsU,940796,189,26,0,4,2016-02-06T00:11:12.000Z,Cómo hacer arroz con pollo | Knorr® Sabor,26
uxtNrVVVWVo,238646,257,2,0,26,2010-08-04T02:53:24.000Z,Urijah Faber and Kenny Powers K-Swiss Commercial,17
Ed3vswxJKgI,287690,249,23,0,159,2006-09-03T20:24:41.000Z,Folger's coffee commercial,24
khDdRExFF-k,652222,2930,82,0,147,2012-05-31T23:58:19.000Z,Toddler Commercial | Allstate Mayhem,24
dlNnjtEXyi0,3668944,4362,686,0,576,2012-01-29T07:56:48.000Z,Eminem - M&M's Commercial 2012,24
rmPRHJd3uHI,2333323,5970,337,0,NULL,2007-01-21T06:14:45.000Z,Oscar Mayer Commercial -1973,24
Nlw1YnVW58c,688617,3512,243,0,572,2012-03-19T00:28:48.000Z,Banned Pop Rocks commercial,27
SPyoiOTdHio,409074,1786,275,0,375,2013-07-11T01:13:11.000Z,Bruce Lee CGI - Johnnie Walker comercial - HD,1
z1zeaOK2atg,386913,NULL,NULL,0,NULL,2016-05-01T05:28:51.000Z,Is there only one face of beauty? Join us to find out.,1
7gPc6027rb8,457837,35,19,0,1,2013-10-11T17:12:32.000Z,First Party Technology and First-Party Cookies- How Do They Work and What are their Advantages?,22
kNLwH8AEa7Q,331111,1180,2498,0,0,2015-08-03T03:22:26.000Z,Dorothy | Hillary Clinton,25
wgBz_WD-jYA,302208,2347,165,0,355,2015-07-07T17:46:18.000Z,Lokai Bracelet Commercial,22
dTcv5q4WfMM,487840,2103,61,0,61,2013-10-19T21:11:13.000Z,Khali muscle protein advert,24
TmnY_Q0YBVE,339872,1190,20,0,213,2010-06-20T20:39:16.000Z,Euromillions Paintball Ad,17
kdFh8P8Ijng,410571,6,2,0,0,2016-02-09T20:17:13.000Z,Publix Better Choice Shelf Tags,22
OEQzJRRIXKs,3424166,8080,360,0,1371,2011-03-10T20:14:23.000Z,SunDrop Dancing Commercial,23
GI4QhYrDQjQ,2795042,23405,649,0,612,2015-11-23T14:58:03.000Z,FIFA 16 - Christmas Commercial - Messi & Agüero,20
_G-PTQ2OWe4,12998244,4818,1170,0,374,2006-07-18T03:20:04.000Z,Queasy Bake 2,23
X2cs8gnb42A,843609,1931,64,0,183,2008-02-04T08:39:45.000Z,Tide to Go Talking Stain,23
x4amZnI_1dE,630380,425,93,0,16,2011-08-08T13:33:03.000Z,"Barbie \ Glam Vacation House 2011 \""""",24
jmCwWbAWyZ8,3611137,408,30,0,20,2014-07-09T07:47:52.000Z,It's More Fun in the Philippines | Cebu TV Commercial | Philippine Department of Tourism,19
dSi0fJq0wKI,3557159,6372,2231,0,660,2015-07-08T03:16:27.000Z,Levi’s® x Alicia Keys | The New Women’s Denim Collection,26
g8qLBtTnALs,417851,1,1,0,0,2016-02-08T19:12:03.000Z,How Can You Use the Equity in Your Home?,22
5AaacAMljG8,9423568,NULL,NULL,0,115,2015-09-15T00:59:35.000Z,"Game of War - \HERO\"" ft. Mariah Carey - Strategy MMO Game""",20
1Yq6W7YAHM4,1976189,75103,587,0,4703,2016-01-27T23:00:00.000Z,Depression Isn’t Always Obvious,22
2OCkgMrY0U8,20187,2,6,0,2,2016-02-25T23:37:58.000Z,Debt | John Shimkus for Congress,22
N60utqXf5HQ,793927,3032,83,0,207,2013-12-16T10:27:01.000Z,Taco Bell protein commercial,10
r0lwusMxiHc,527106,267,1006,0,712,2010-05-07T22:21:08.000Z,"McCain TV Ad: \Complete The Danged Fence\""""",25
APAcU3YBhYc,869323,6371,42,0,2094,2011-03-18T19:34:54.000Z,Portal 2 TV Spot,20
E3pMBPFUPFM,454428,696,68,0,342,2006-06-17T09:53:19.000Z,Crazy Japanese commercial,23
nnsSUqgkDwU,8044081,23949,1219,0,3458,2009-11-19T17:34:38.000Z,Parisian Love,24
XvjhIbEvA_w,844751,1524,416,0,72,2015-05-11T12:54:23.000Z,Candy Crush Soda Saga - TV Commercial - Get fizzy!,20
4h0Qvc6_MfQ,562380,1884,56,0,124,2012-05-31T23:58:20.000Z,GPS Commercial | Allstate Mayhem,24
DOIQ5i87-Kg,1616571,16594,1689,0,1317,2016-04-18T12:28:42.000Z,Taylor Mic Drop | Apple Music,10
WQk6A7eDE5w,423755,NULL,NULL,0,NULL,2016-02-05T19:29:29.000Z,Faces of Addiction/Faces of Hope - Help is available,27
V44DI0ZP8Cg,636906,968,168,0,57,2015-06-19T14:00:14.000Z,The secret to eternal carrot youth | Waste Less Save More | Sainsbury's,25
67jh16fASvI,922832,22025,246,0,3165,2014-09-26T19:27:15.000Z,Official JonTron MERCH!!,20
htEtTra7rdw,1295938,9220,1099,0,3273,2009-11-05T04:17:30.000Z,An Advertisement On Racism,29
AUc4wJRa9-g,7823506,1057,897,0,98,2015-10-05T16:03:07.000Z,"Visit California TV Commercial - \Average Joes\"" (:15) - US""",19
nfzWl8dDqwc,358499,308,9,0,47,2015-07-31T09:35:04.000Z,Wanna be in a Google Commercial? | EPIC BARKADA FOOD TRIP,10
ty6MhpnOXC4,275933,1,0,0,0,2016-01-21T19:41:15.000Z,Interfuse Visit Lubbock Art,22
4X4MwbVf5OA,317669,357,22,0,133,2006-03-07T20:40:19.000Z,Retro Enjoli commercial,24
v_AMEYsBxZA,390797,336,34,0,270,2007-01-16T09:21:27.000Z,The Bigger the Mess,2
TULVRlpsNWo,3794523,11574,4072,0,3369,2015-10-30T13:53:04.000Z,Moschino Barbie!,24
LT6n1HcJOio,26183021,4774,1921,0,258,2016-02-01T14:00:27.000Z,The Chase – Hyundai Super Bowl Commercial | The 2017 Hyundai Elantra,2
23kdGfzDaCs,2668018,NULL,NULL,0,NULL,2016-03-03T21:35:00.000Z,Starbucks At Home Coffee: Book Club,26
0UoJyED73bQ,1332438,9606,762,0,681,2015-11-28T07:15:12.000Z,Rihanna's ANTI diaRy: Room 2,24
dX_YU9zCqqA,338351,265,46,0,130,2007-10-22T09:07:04.000Z,Sexy Korean Commercial for a Water Heater,24
UNabu9daJUc,380909,978,100,0,289,2009-11-29T20:24:49.000Z,Gap Commercial (Little Girls),24
e60aAnThrvU,2479828,352,106,0,108,2015-04-23T19:58:26.000Z,Budweiser USA:  #ThisBudsForYou2015 | Bud & Burgers Television Commercial :30,24
bHwLgwBd6k0,304412,380,34,0,86,2006-12-08T21:48:44.000Z,Goldfish Commercial,24
ojqMGlqYHPg,335761,1403,90,0,1147,2010-01-07T11:59:29.000Z,Racist or not? Australian KFC Commercial,25
jt32In8YzZ0,341416,1,0,0,0,2015-09-17T15:45:26.000Z,Drury University Thrive15,22
fk_YSO0py7s,1315586,3155,284,0,823,2012-02-14T01:12:26.000Z,CyberBully Trailer,22
6i-nMWgBUp0,3209917,28303,165,0,5322,2011-04-05T16:09:19.000Z,"Aperture Investment Opportunity #3: \Turrets\""""",20
yP4A6r34Vd8,191622,71,6,0,5,2016-02-17T16:19:19.000Z,#LOVEMYCOLOR │ Dark and Lovely Fade Resist Commercial,26
MTgeUVOxl8E,426616,763,60,0,NULL,2009-03-28T01:17:22.000Z,NEW Dream Liquid Mousse - Maybelline Commercial - Adriana Lima [HD],24
lTerDhlAEMI,836407,65,29,0,19,2014-07-23T13:13:12.000Z,Vodafone Promo - Boxing  TVC - 2014 - HD,1
ZTUt7kpM_LA,1229338,16747,407,0,776,2016-03-25T01:20:46.000Z,Nike Football Presents: Half-time Speech,17
LUOJSnR9z3k,1083720,3238,294,0,472,2006-11-27T21:24:55.000Z,Audi best ad ever,23
HtUeBaOzBKs,4955657,145,91,0,NULL,2015-10-13T20:26:04.000Z,I Got This | Fresh Empire,10
en4muUSIRT4,4274532,6102,498,0,5195,2007-12-30T04:44:29.000Z,Very old Big Mac 70's commercial,24
QPc9LhKA5C4,1161547,7400,259,0,2882,2012-04-21T14:03:06.000Z,Max Payne 3 Official TV Commercial,20
Jze_zGYTGxY,4879976,915,767,0,44,2009-07-13T16:17:01.000Z,peppa Pig spaceship 2007,22
EOxCl1P5r4k,2756999,870,82,0,211,2016-01-26T17:36:47.000Z,Lockheed Martin: We're Engineering A Better Tomorrow (30 sec),28
4kvHbFmj38w,603372,400,128,0,29,2016-02-12T14:00:00.000Z,Sesame Street: “The Cookie Thief” Preview,24
IwrstxuicZk,2179354,7419,294,0,403,2013-08-26T14:53:49.000Z,Guess what day it is?,17
K8dGb3-ZCHM,600623,44,23,0,11,2010-06-01T01:28:51.000Z,Kids are copycats and watch what you do,27
8JAhnmtotIM,7501081,19166,536,0,529,2016-01-20T13:56:28.000Z,COLDS from a KID'S PERSPECTIVE (feat. Puffs®),26
7b8zeykara0,405232,720,41,0,NULL,2011-09-16T13:34:42.000Z,Chocolate Lolly Maker from John Adams,24
1TS0yS0sUaM,29853,6,2,0,NULL,2015-12-29T21:38:33.000Z,Retail Across America: Connecticut,29
29VGZtnCD30,880749,1987,239,0,1298,2007-10-28T01:33:08.000Z,Funny Commercial,23
jgKyFA5i9Ng,150958,NULL,NULL,0,NULL,2016-01-06T19:11:59.000Z,W by Worth Spring 2016 Campaign Video (:15 Cut),26
PAjWzgYjG0M,7080117,178,114,0,4,2016-01-15T22:36:50.000Z,"Mobile Strike: Arnold Schwarzenegger in \War Without Weapons\""""",20
5NYMRt59d78,21693144,NULL,NULL,0,2939,2011-06-20T21:14:37.000Z,Is this Funny or Cute?,15
BoKUmFuV7iQ,16230758,11613,3709,0,519,2015-06-15T20:50:13.000Z,Meet Phil in the Minions Paradise game,20
c0BCoeOf-Ys,1466103,3202,112,0,500,2010-09-16T09:41:39.000Z,Armani Campaign - Housekeeping  ft Cristiano Ronaldo,24
yH3YLcQxxmA,1934392,3492,309,0,284,2012-10-15T16:04:54.000Z,Wreck-It Ralph GameFly Commercial,20
C_8TGTKdrlY,5924205,6908,234,0,561,2011-09-10T23:54:18.000Z,DnB NOR Clooney ad,22
AEIS7UJJFAA,515794,11,9,0,0,2015-11-12T20:17:02.000Z,Always-Perfect Lighting with Stack,28
0eN9KP6lOZs,3410819,5541,726,0,1884,2007-09-19T15:42:53.000Z,McDonald's Happy Meal Ad Cha Cha Slide (long version),24
xTpv9lc_qMw,10898948,30425,15222,0,316,2013-01-17T19:57:07.000Z,Kit Kat Dancing Babies New Ad India (Official),1
N2muWKtHCnc,299791,316,43,0,33,2011-07-26T02:01:42.000Z,Classic Indian Commercials-Coke AD,24
FqvLcVBOhP4,391814,601,15,0,26,2009-12-03T01:17:46.000Z,"If you drink\, then drive\, you're a bloody idiot",1
intua_p4kE0,2434621,18335,234,0,963,2015-01-14T17:53:05.000Z,Project Ara: Part of it,1
GURvHJNmGrc,1735712,3473,102,0,511,2006-10-17T16:03:32.000Z,Sony Bravia Paint Ad,24
9CRH-ocpJLI,367700,0,0,0,0,2016-02-19T18:49:00.000Z,Welcome to our Office: Dash Advice,28
PD8p6KzcL2w,5644493,16941,642,0,1502,2013-08-20T01:59:53.000Z,Chalkboard Coffee Mug,24
1t7rSZT_77E,1720605,7870,456,0,1388,2014-05-20T15:51:54.000Z,Surface Pro 3—The Tablet That Can Replace Your Laptop,28
_TBd-UCwVAY,16479212,125981,7799,0,29063,2011-11-25T03:00:42.000Z,It's Time | Marriage Equality | GetUp! Australia,29
sWVKynMQTTI,542253,196,80,0,3,2010-07-18T03:24:03.000Z,USVI Tourism Commercial 2009,19
6FNITWjpbLM,289370,14,1,0,4,2016-02-10T07:57:34.000Z,Scotland. A Spirit of its own: Stories (US Version),19
eBDXxtnRp4Y,359536,15,3,0,4,2016-04-11T07:19:41.000Z,GONE MAD CHOCOSTICK NEW TV COMMERCIAL / AD - GIRL 30 Sec,23
x4nH_YW2F1s,1046759,34,8,0,1,2013-10-31T20:25:50.000Z,Grand European Tour Itinerary from Viking River Cruises,19
31pEZWaIhr0,514348,1093,54,0,231,2007-10-28T11:53:07.000Z,funny pepsi commercial,23
0etzTTWyISw,5113140,5188,3046,0,NULL,2013-04-11T01:52:34.000Z,Awwwww. Kajol & Huggies at it again! Must watch.,1
kcftkEN3vmg,566952,8,2,0,0,2016-01-22T02:27:31.000Z,"IT Analytics: Discover\, Organize & Analyze High Volumes of Data",28
m8Ihwi_w_xQ,309724,1009,9,0,103,2011-08-21T18:59:55.000Z,Stephen Colbert commercial (Before they were stars),24
NmannAYiwh0,426879,860,20,0,151,2007-02-10T02:00:18.000Z,"Grey Poupon \Son Of Rolls\"" 30 Sec Commercial""",23
377kVIgBOJQ,427586,608,34,0,42,2010-12-12T06:34:27.000Z,Salma Hayek - Campari commercial,22
kqT_5f08Nxs,460132,548,43,0,309,2009-02-01T23:11:31.000Z,Jack in the Box Super Bowl Ad,24
_oACRt-Qp-s,7383418,19370,367,0,2791,2006-08-03T22:10:52.000Z,Larry Bird vs. Michael Jordan McDonalds commercial,17
ie621R03ZcU,2123456,31,7,0,15,2016-01-19T19:45:50.000Z,“I Can Afford College” Music Video/Advertisement :15,27
ZY0cdXr_1MA,11099746,36217,1135,0,2099,2014-07-31T01:05:22.000Z,Misty Copeland - I WILL WHAT I WANT,17
H6JzeAHCd98,351908,239,22,0,91,2008-03-20T19:53:27.000Z,The Day After Tomorrow (Trailer),24
83nS4EGKU04,293013,620,18,0,264,2007-02-14T23:06:02.000Z,"Apple Computer iMac G3 \Colors\"" Commercial""",24
2qdW7ramMr4,1442436,4119,168,0,467,2015-11-20T10:53:47.000Z,Parrot BEBOP 2 Drone - Official Video (Launch),24
#NAME?,427107,286,2,0,20,2014-01-30T21:16:13.000Z,Cookies and Cream Bon Bon - #15SecondRecipe,26
uQereoIxioI,16563167,120197,5679,0,5186,2016-05-24T05:03:07.000Z,Chewbacca Mom Takes James Corden to Work,24
Es_uivijpek,1198978,2534,131,0,685,2007-02-26T09:35:49.000Z,Funny condom commercial,23
6VEHt9cmtzI,324921,802,53,0,49,2014-02-07T21:23:08.000Z,"Monster high - Frights\, Camera\, Action! Full Commercial",24
2zfqw8nhUwA,3237663,9010,324,0,1071,2010-06-26T02:14:12.000Z,Apple 1984 Super Bowl Commercial Introducing Macintosh Computer (HD),28
sXAlpHSI-d0,337547,177,38,0,170,2006-03-06T04:25:48.000Z,anti-smoking,26
SxAqnB0NbEI,3959929,86,53,0,37,2015-10-04T03:14:21.000Z,“How Rock ‘N’ Roll Works” | Indeed,28
H50wW4eAFKo,1378425,10896,88,0,2109,2011-04-20T19:03:03.000Z,Portal 2 Launch TV Ad,20
DwhTYFwfACA,721456,1247,42,0,325,2009-06-04T18:22:21.000Z,Lock It Up - Gatorade Commercial 2009 (That's G),17
psmD1DVPIrU,242876,146,4,0,7,2015-02-11T17:00:34.000Z,PGATOUR.COM My Buddy - Jordan Spieth,17
UwY67LYzH7Q,1482053,4590,181,0,1500,2008-01-17T00:01:26.000Z,U.S. Marine Corps Commercial: America's Marines (Extended),22
TNCJh9WwU6w,527172,1975,136,0,281,2015-12-17T13:09:05.000Z,Thomas Cook TV advert - Shark Boy,19
V1-qbHbuNBU,3517472,6657,774,0,109,2013-05-28T17:07:42.000Z,OREO Wonderfilled Anthem (:30),24
Hzgzim5m7oU,27612212,158488,2810,0,7850,2010-02-23T10:09:35.000Z,The Power of Words,1
_Kmh4BbJPz8,1796820,16293,69,0,564,2011-04-01T13:31:01.000Z,Stop Drinking!! thai ads,24
Vz5DXIezqr4,741066,814,33,0,268,2007-11-27T08:31:32.000Z,Jamal Crawford with the crazy shake-and-bake!,17
o1BiFTk5Acw,2935833,27710,758,0,964,2014-01-09T11:32:31.000Z,Jaguar's reply to mercedes advertisement. Mercedes vs Jaguar. Best ad ever.,22
TnXArm-NViI,482720,341,16,0,83,2008-11-17T23:08:58.000Z,Pepsi Ad from 1996 - Coke Guy Caught on Cam (Your Cheatin' Heart),24
ULJBEQ6-NLE,2645209,26872,425,0,7473,2014-07-19T21:52:53.000Z,Shot Clock Cheese T-Shirt! + PS4 Giveaway,20
T4tOvkvCvwQ,669113,1526,53,0,170,2006-04-04T07:41:38.000Z,David Lynch's PS2 Commercial - Bambi,24
5r_KVwao1aU,1620217,102,14,0,1,2015-12-07T18:23:23.000Z,Yoga on Gaia,27
-c7Ca2CY6x8,2132256,1640,842,0,50,2015-07-16T15:20:57.000Z,Dettol Summer Vacation 2015 - Dettol ka Dhula,24
p916yeFa2Xk,942243,6151,99,0,540,2010-02-17T10:39:17.000Z,Embrace Life: A new online ad with a twist,25
ThgaRoMvgXs,592404,146,6,0,29,2016-04-07T07:34:37.000Z,Haywards 5000 Hausla Buland Academy #NaaSeHaanTak TVC,29
7pOoSe2K5DU,1974662,9775,188,0,2877,2008-09-21T19:13:07.000Z,Robocop Fried Chicken commercial 1980s,24
cvnqS95cEJ8,271873,32,6,0,4,2013-01-28T04:59:08.000Z,Max Bupa Family Health Insurance TVC,1
VMxyZQfMmM4,5671989,4879,355,0,1836,2010-04-21T18:22:11.000Z,Lane Bryant Ad: Not What Mom Would Wear,22
qyNs577d400,1088797,9,0,0,1,2015-12-23T00:32:23.000Z,"\Sage\"" Advice Over Lunch - Break Room""",27
48zAauZBi58,820902,3830,384,0,637,2016-03-08T15:09:13.000Z,We went swimming with Samsung's waterproof phones,25
jtwh3nQP5Uo,699705,1326,62,0,237,2007-06-17T17:43:26.000Z,Hai Karate - vintage TV commercial,1
NQp0z1sbtxo,897680,9,7,0,1,2016-08-09T20:10:21.000Z,New Comfort Fabric Conditioner – FOR ALL DAY FRESHNESS (Kannada),1
mR9UgTWUELo,9320656,55,30,0,28,2014-09-24T16:20:35.000Z,Exposed Skin Care,22
oAa2O202avc,3247707,28,1,0,4,2015-10-15T20:09:18.000Z,Why 4imprint? - Jodi Loves Sending Free Samples!,26
Qg0pO9VG1J8,12724767,180916,25257,0,19027,2016-03-06T09:38:15.000Z,Voters For Trump Ad - SNL,24
dBRdzeC7kz4,57621,3,0,0,0,2016-02-24T04:13:52.000Z,AmeriCarna and Autogeek Promo,2
ganRbr-WBiI,588355,NULL,NULL,0,NULL,2013-02-22T01:00:08.000Z,Awesome Marriage Equality Ad in Ireland - One Of The Best Same Sex Marriage Ads I've Seen,25
y9ajRIgTJNA,9417985,12884,2027,0,5992,2007-05-21T11:56:10.000Z,McDonalds FUNNY AD,24
RsKcfsTznYE,415833,46,8,0,11,2014-07-04T02:03:36.000Z,Continental Cup a Soup: Soup & Sandwich,24
yH7BaQEguYs,238630,353,6,0,74,2006-08-07T01:55:46.000Z,Jeter - Steinbrenner VISA Commercial,17
IKPtNDYezLY,2766745,3256,83,0,85,2012-10-01T07:46:09.000Z,Contrex - Ma Contrexpérience saison 2,1
5JLBU-QQpoo,206581,113,55,0,32,2007-10-22T08:56:22.000Z,Do you need a Vacation?,24
7ae0tzVo8Fw,880772,3669,62,0,120,2010-10-11T19:24:54.000Z,Beautiful Commercial From Thailand  Disconnect to connect  VIDEO,10
tZGNqFGIpiw,1331897,101,9,0,11,2014-07-25T16:32:47.000Z,CCM Tacks Skates: Television Commercial,17
ENau7AkayN8,3684322,3181,727,0,271,2016-02-19T14:45:39.000Z,Discover the 360° world that inspired Filled Cupcake Flavored Oreo Cookies,24
BBTtQwipT4k,503980,632,37,0,203,2011-02-04T18:15:44.000Z,What Is Va Va Voom? Vive La Renault Clio - 2011,2
oBIeme32Xwk,2687292,977,260,0,90,2016-04-25T06:08:56.000Z,How do you make relationships last? | COFFEE-MATE | Nestlé PH,24
Y_56BQmY_e8,294988,800,78,0,324,2008-02-06T18:39:30.000Z,PSA: tobacco kills (from the truth),29
lNNDr1vH83Y,679496,3858,197,0,623,2007-11-07T01:14:02.000Z,Pepsi Italian Mafia Girl Commercial,23
JvcH3kpEP8E,3842394,33,3,0,0,2016-01-03T14:29:43.000Z,UTI SIP Watch TVC - Aapni tarakki ki raftar ko SIP ki shakti dein,27
lsCvzwgNL3A,558609,79,14,0,53,2016-01-11T19:43:38.000Z,The Curse of Redbox,1
3t6bLugtJkQ,4967498,16222,659,0,963,2014-02-28T00:54:37.000Z,2014 Chevy Commercial - Maddie,2
r-2Hq9QNmVE,338154,151,8,0,5,2016-02-06T00:11:12.000Z,Cómo hacer pozole de camarón | Knorr® Sabor,26
TX8AAUOGKSg,269650,1288,1686,0,0,2015-10-06T20:27:31.000Z,Admit | Hillary Clinton,25
xm4RaDWsRgE,1302525,2494,184,0,174,2011-01-14T01:02:49.000Z,Power Puff Girls Strawberry Milk got milk? commercial,24
GMovhjpIegg,991088,10,12,0,2,2016-01-12T22:07:13.000Z,Advance Auto Parts - Crescendo,2
cO7iCbtlcIc,465025,2409,59,0,79,2011-11-28T10:02:43.000Z,Great! Women will love exercise forever,1
Qq7c7hBXlek,210342,63,22,0,26,2016-07-11T10:19:08.000Z,Hungry Jack's | The Pack That Scares Gulls,24
XyZtMfMWONI,429644,1098,34,0,96,2010-08-18T09:35:21.000Z,Dunkin Donuts 1984 TV commercial,24
7T3J4n_PJaI,8284770,19002,1195,0,NULL,2011-04-06T17:24:18.000Z,"Tumbl Trak Commercial \In the Home\""""",17
2xwUuSM06xQ,2408456,12021,416,0,401,2013-08-04T21:04:08.000Z,"Kmart \Ship My Pants\"" Commercial. \""I Just Shipped My Pants!\""""",24
wKB9HRgkKRA,544198,1833,148,0,836,2010-09-23T05:36:51.000Z,High School Bullying PSA,1
UvDs7RDKCag,429857,4207,54,0,819,2013-10-13T09:24:21.000Z,Introducing the 2944 Aurora,20
L7bHdo2DJHY,503975,293,94,0,NULL,2006-10-29T00:57:26.000Z,smoking through a hole in her throat !,24
KObDkEBwuTc,2121620,923,12392,0,1768,2011-03-21T01:23:42.000Z,Pepsi VS Coke Commercial (BANNED),23
RM2JAlPRYKE,98204,14,3,0,1,2016-02-24T01:57:48.000Z,Leap Year,26
gEpfTicDVUE,425885,371,49,0,131,2008-09-22T17:03:09.000Z,New AXE Dark Temptation Commercial (US),23
IDumJG4RXt8,1945141,6428,602,0,1274,2015-06-15T20:34:54.000Z,"NHL 16 | Official E3 Gameplay Trailer | Xbox One\, PS4",20
KaxwXegbgug,1491391,120,14,0,27,2016-01-20T05:04:55.000Z,CDC: Tips From Former Smokers - Becky: Not What I Pictured,25
jgnUqYSxflg,4984957,56507,691,0,1144,2016-04-19T10:04:45.000Z,Low Battery vs Speed Rapper #NoNeedToRush,28
brq5oJFIKJ0,228118,268,35,0,NULL,2012-08-02T23:46:50.000Z,Fortune Cookie Maker,24
Hv7t_zFUDBk,5914480,17939,1332,0,3129,2016-02-18T14:00:00.000Z,Plants vs. Zombies Garden Warfare 2 Launch Gameplay Trailer,20
TosjG0E191U,414428,550,27,0,126,2007-05-24T10:59:31.000Z,Korean Actress Song Hye Kyo - Ice Cream CF,24
eQL3EiJnXFU,469017,52,13,0,8,2014-01-12T01:50:01.000Z,Investing? Talk to the Right People.,24
HAmI1MJECZ4,376194,239,48,0,29,2008-06-18T13:26:26.000Z,Binge Drinking: Girl's Night Out,29
2BXRGzjo1_Q,9846149,NULL,NULL,0,857,2016-07-31T22:00:01.000Z,IKEA - Let's Relax,26
cnIYtqPUlFs,348511,298,17,0,12,2014-09-16T12:38:53.000Z,Amul Mooch Part 2,1
_uQOchrK7NA,1240315,4698,73,0,478,2010-07-20T16:43:09.000Z,We bought the wrong horse! Hilarious insurance commercial...,23
3FtNm9CgA6U,749941,2332,155,0,1420,2008-09-16T15:09:32.000Z,'80s Anti-Drug Commercial - Your Brain On Drugs,1
KuNcSp2T4Lw,640502,3476,91,0,NULL,2016-04-29T15:11:51.000Z,Invictus Games 2016 fighting talk,22
M9uxiTWZLwg,7458726,22,32,0,14,2015-11-05T15:19:43.000Z,MedExpress Urgent Care,28
1dcPHVFHCRY,1709020,2381,191,0,303,2006-05-05T00:42:50.000Z,BEST RACE EVER!,2
-35m_mkcHnI,312492,5,1,0,0,2016-02-19T18:49:44.000Z,Welcome to our Office: Dash on Data Insights,28
