video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
TCN1rHMBaoQ,1752,3,0,0,0,2011-05-09T11:24:17.000Z,Doritos - Write The End - Final,24
iwObXfndgds,207529,112,17,0,6,2014-05-22T17:35:57.000Z,Opening To Peter Pan:Special Edition 2002 VHS,22
xkPtJ6mfWHA,11553,17,1,0,0,2012-05-19T21:03:27.000Z,Intervalo Comercial Rede Globo - Chocolate com Pimenta (27/04/12) 2/4,29
olNqGD0SVYs,3044,4,1,0,0,2013-07-13T19:58:21.000Z,Subaru Forester 廣告CM,26
g69F4mw-1ZU,1402,8,0,0,1,2013-10-07T12:01:10.000Z,TEPPICH & DU: Making of,22
6bYsZsvrHro,11816,3,1,0,0,2013-03-06T09:51:59.000Z,Station de lavage Oster nettoyage pour chien et chat chez Polytrans,15
RjE3o5j4oSs,5497,19,23,0,93,2010-04-19T02:30:12.000Z,project natal vs ps3 move loquendo,20
YC_6GsuaHYU,45597,NULL,NULL,0,NULL,2011-09-09T16:01:24.000Z,Fred Vanore Drybrella Blue Moon Studios,24
5WRp8CW_NR4,2356,9,2,0,1,2014-03-02T10:26:45.000Z,Nuovo spot Scottex 2014. Il backstage.,24
0lvMk9ia8lw,36568,35,11,0,4,2011-07-10T14:30:03.000Z,1982年CM集(6),24
Apa2_Zc1p70,80811,558,23,0,106,2015-08-10T10:00:00.000Z,Episode 2: The Bundesliga Promo Team - Cheerleaders,17
mV-QiiWyir0,1943,2,1,0,1,2010-12-05T16:19:35.000Z,Ewoks Break - April 1987 B,24
IM9FNEHDJwM,10983,10,1,0,2,2012-02-01T20:38:36.000Z,"Fox Family April 30\,2001 Commercials Part 2",24
Ou5Xtyey86I,7334,4,3,0,1,2011-02-10T16:19:58.000Z,Channel 4 Adverts 1992 (2),24
790CazIhdE8,220969,105,16,0,42,2010-03-16T06:44:55.000Z,2000年CM集,24
iWWJlrEszPo,3290,1,2,0,0,2006-09-12T07:30:07.000Z,Spot Nike,17
FdVLMhRbXPE,8103,82,3,0,8,2014-05-04T08:03:36.000Z,Clip ý nghĩa cuộc sống! Xã hội còn bao nhiêu người như anh ấy?,22
Ap7YMHzgVkQ,17233,11,1,0,1,2013-04-24T18:25:58.000Z,만들어 볼까요 - 괴물이 사는 성_#001,24
xvGMtXcRk-8,33962,99,8,0,1,2011-09-19T21:05:48.000Z,"Riders In The Sky: America's Favorite Cowboys\, Grammy Winning Music and Comedy",24
Q4B4llCwwPk,4095,11,0,0,1,2013-09-30T20:37:09.000Z,Tanda Comercial Cartoon Network Latinoamerica (Febrero 2001) 2/2,1
UoUyfvN637w,2722,2,0,0,0,2015-03-24T11:16:06.000Z,PepsiCo – India’s Khana Peena Company,22
QTri4yUtc3E,2017,3,0,0,0,2008-10-05T15:31:55.000Z,"Olympic Energy Plus Biscuit\, Bangladesh",27
5r2pFZuPInY,212455,648,32,0,205,2010-02-01T14:13:14.000Z,Nostalgia Nerd Werbung der 90er Jahre,24
AZJjm-Ho7hk,6271,12,1,0,4,2010-09-21T19:48:51.000Z,Διαφημισεις απο το 1989.mpg,24
puoh_Vh69DM,1672,4,0,0,0,2011-08-31T15:33:07.000Z,Volkswagen China: 'The Santana' Chinese Commercial (1997),2
XH0YpHeAB8o,4633,28,1,0,2,2010-01-13T02:04:12.000Z,TV Food Network (now Food Network) pitch,27
DK2svQ7XAR0,9704,22,1,0,6,2011-12-14T18:19:41.000Z,"CBS Commercial Breaks-\Garfield Specials\"" (1988/1989)""",24
4ewiKDvTjR4,10478,36,0,0,1,2012-05-02T21:13:38.000Z,E.T. The Extra Terrestrial Promotional Stuff Part 4: Outtakes,24
fyvpoVBErWk,33213,305,23,0,50,2010-06-03T17:35:24.000Z,Youtube Poop: Cory Can't Dance,23
ztw7tUr7c34,51765,39,3,0,4,2007-12-09T15:23:33.000Z,花王　エッセンシャルシャンプーCM　８０年代,24
tBBPVkmN_rQ,6688,29,1,0,6,2009-09-11T22:35:36.000Z,Intervalo Comercial - Rede Manchete - 1992,24
o56vgVCzKyY,18003,46,11,0,2,2015-06-17T22:31:29.000Z,Реклама Интер 2008,24
pTJcw8jsLSw,678812,356,134,0,100,2015-07-22T01:20:55.000Z,"Miss Lori & Hooper\, Friend Day (2006 WFWA-DT1) - Part 2/3",1
hWK422B8Pgg,26841,111,1,0,9,2012-06-08T23:56:38.000Z,Venezuela is all in - Comercial Adidas de La Vinotinto (HD) - Futbol.com.ve,17
lcrZb27LbDU,11716,4,5,0,1,2010-10-10T16:24:25.000Z,Indian TV Ads,24
39BQ1MgtePw,8206,72,7,0,10,2011-11-02T20:43:08.000Z,Mai dire no al Panda ita,24
TEv9TQXRY6o,76935,194,30,0,47,2013-09-05T18:02:23.000Z,"SNOWFLAKE THE WHITE GORILLA Official Trailer (2013) - David Spade\, Ariana Grande\, Jennette McCurdy",1
BqXYpZM57-4,1551809,16086,201,0,943,2012-10-04T07:06:51.000Z,"\Forget me not\""  [ภาพยนตร์โฆษณา ปี พ.ศ.2555 ]   [Official TVC 2012: Thai Life Insurance]""",1
mJbe8napP_I,60547,200,7,0,30,2008-09-10T17:59:05.000Z,Zhang Ziyi - Visa Commercial,24
SNb-eZhjrhU,2209,6,0,0,1,2012-02-03T01:49:33.000Z,Omega Watch Commercial,24
LDF6G5O9p84,13787,36,2,0,2,2014-06-26T00:10:01.000Z,[Japan TV CM compilaton] [Masami Nagasawa] [Calpis],22
AijN5dQjSZE,2303,1,1,0,0,2012-02-05T14:18:10.000Z,"Nickelodeon commercials - May 12\, 1996 - #3",24
QTD0NInJn7Y,70353,326,15,0,13,2015-04-13T08:40:48.000Z,Triumph Find the One - TV-Spot 120 Sekunden,26
wHzLRDEU0Rw,1771,3,0,0,1,2008-12-02T16:01:50.000Z,Making of Tumble Commercial: Mill,22
dG_Broq417Q,11080,33,1,0,11,2007-11-26T17:00:01.000Z,1996 adverts from the UK,1
lr7nlO2Uq9o,203436,536,37,0,204,2009-10-22T16:19:15.000Z,Wow Containers  - As Seen on TV Chat,26
7rkxUOUQ9Fk,19223,71,1,0,10,2014-08-29T12:58:04.000Z,広島テレビ　クロージング（最新ロゴ）,22
cUCLmYqJWww,8441,40,2,0,6,2014-01-19T00:34:22.000Z,奈良テレビの自社事業CM集,22
mnRY28OqRR0,2863,9,2,0,NULL,2011-02-16T15:05:53.000Z,Bratz: Tangled Audition Video!,24
0Yhx3cFn0_M,2855,15,0,0,2,2009-12-15T22:27:20.000Z,DEWmocracy Challenge - Part 1 | Mountain Dew Commercial,24
5xXqBWg_E9M,10639,35,0,0,5,2011-11-30T13:12:39.000Z,"Vintage Political TV Ads:\I Like Ike\"" Eisenhower by Roy Disney-1952 Election with a famous message""",25
F2ylQI7VfIQ,4491,6,0,0,1,2012-10-25T16:13:35.000Z,sequenza raidue - 2 aprile 2002,22
AvDSUStq6o4,6544,59,10,0,17,2015-04-14T14:16:10.000Z,UNCUT Mentos Ad,23
tBpa1nSv-K0,3722,8,0,0,1,2014-11-16T15:33:01.000Z,2014 Christmas Adverts 4,24
ewwxnoks2uo,11997,NULL,NULL,0,NULL,2011-09-09T16:53:49.000Z,Fred Vanore Tap 2 Pure Blue Moon Studios,24
oh8U7rmU-rE,8444,7,1,0,3,2012-06-01T18:52:35.000Z,July 2002 Lifetime commercials (part 1 of 8),24
hJCbzHMC4XQ,9447,12,2,0,2,2014-11-30T12:06:50.000Z,โฆษณา 2547 Part 3,10
IRB-Tv069KE,2851,4,0,0,0,2010-07-08T14:58:01.000Z,Ozil diventa vecchio per lo spot nike. Episodio 3: Zukunft,17
lxKNCL18nSY,1249510,4727,145,0,1476,2012-03-26T02:50:42.000Z,Halo Reach: The Birth of a Spartan (Extended Version),20
EA8zLpAAQlg,2758,15,0,0,0,2008-01-25T09:01:56.000Z,"中国路\,大众心 - 大众汽车在华20年",2
6JQpfgtP9mE,10665,27,1,0,8,2013-01-01T07:38:49.000Z,โฆษณาคั่นละคร ขอให้รักเรานั้นนิรันดร (2537-2538) ชุด 2,24
tJ88RUdTJdw,405629,264,15,0,26,2007-06-16T19:52:42.000Z,[CM ] 多部未華子 「ゼルダの伝説 夢幻の砂時計」 long version,22
1hI2R8trbOM,4114,6,0,0,0,2009-09-12T01:23:37.000Z,2002 ABC Commercials part 8,24
5KQcYhrqOMc,73212,25,75,0,31,2008-04-26T00:16:22.000Z,Oprah Keurig coffee makers,22
OBLSEjHvGvY,5557,5,0,0,6,2012-01-10T22:05:00.000Z,"RTV Politika - blok reklama\, februar 1993.",27
Vc3lAMlrH9c,1654,11,2,0,4,2014-03-07T16:00:01.000Z,James Franco faces Rob Riggle in a commercial contest!,2
sUKQE8LXtpk,5729,23,3,0,11,2008-12-16T14:17:20.000Z,Be Cool About Fire Safety,26
zBwjaE5LBB4,12582,34,8,0,2,2013-07-07T06:18:43.000Z,Die lustigsten Werbespots der Welt - Teil1 [HD] [Gekauft!],24
Qa-RqrhgYQU,1424,2,1,0,0,2009-11-07T05:27:12.000Z,"Making of \Not'Cha\"" a DORITOS CrashTheSuper Bowl commercial""",24
XZHwoSgO1zs,2997,3,2,0,1,2012-02-10T18:11:19.000Z,Hello Friend TV Commercials by Bright House Networks,23
smJoDBUM51A,1722,3,0,0,1,2008-06-24T21:37:58.000Z,WJW Late Night spots part 1 10/1991,24
8D4_9IyMGi0,14559,13,0,0,4,2013-03-24T11:13:58.000Z,昔のテレビコマーシャル,10
9yE5sQzQZ9o,3497,4,0,0,0,2008-08-26T18:31:31.000Z,Ñoquis Knorr Cica (activación),24
QBWOHP2whVQ,30625,55,9,0,7,2014-03-13T15:12:34.000Z,懐かしCM 1970〜1971 ブルーバード,24
z_iAcjqJYcY,48428,53,4,0,25,2008-06-29T23:56:55.000Z,KUSI 51 San Diego Cartoon weekday commercials from 1991 2,24
xM8rTHdL8K4,5091,21,0,0,19,2011-07-18T19:19:59.000Z,Plate Talk Puts a Whiteboard On Your Car,23
jikS7So4UEA,32016,154,4,0,47,2012-12-27T04:40:37.000Z,Comerciales XHIMT TV7 México (1997) 08.,24
ShbvGV1rrW8,6117,9,0,0,4,2009-10-02T08:29:27.000Z,RTE TV ad-break year 2000 (second),24
5q2CtGqVn48,85585,128,4,0,74,2008-01-02T03:08:20.000Z,Retro Saturday Morning Commercials 1988--Part 5,24
YdHXm0gaTEE,10080,13,0,0,1,2008-08-10T21:58:13.000Z,Harley Earl TV Ad Campaign - Tiger Woods with Bonus Footage,2
8TXPI7Vur1Y,2894061,9755,234,0,506,2010-03-26T23:39:19.000Z,Nike - The Cage,17
35Hg8bIFu-A,589297,878,90,0,NULL,2006-09-16T01:40:13.000Z,gummo trailer,24
mDDnhAsOcaM,59523,22,1,0,3,2010-12-26T18:41:05.000Z,2002年のCM #8,24
w-is2o9R75c,64252,86,4,0,56,2009-01-21T16:52:03.000Z,Children's ITV Continuity 1993,22
Hus_meQSFo4,22622,71,2,0,12,2013-06-04T20:51:59.000Z,Vintage Old 1950's Chrysler Dodge Plymouth Desoto Car Forward Look Commercial 1955,1
hOWXbL8Nib4,22576,0,0,0,0,2014-11-16T20:35:27.000Z,Watch Local Tv Online  Very Funny Clip,26
TSuGQOC5scA,530942,803,118,0,147,2012-01-02T18:34:59.000Z,Classic Nickelodeon bumpers,24
tUgQeg-aos8,8843,8,1,0,0,2007-10-12T06:24:25.000Z,SONY BRAVIA Bouncy Balls: The BRAVIA Commercial,24
wB63odkphhg,260395,513,35,0,181,2007-11-30T06:12:58.000Z,The History of the CBS Eye Logo 2001,1
rpIiuNGXHzw,2322,14,1,0,1,2011-07-13T15:05:46.000Z,Failed or genius Film Directors: ads & parodies,24
doCOCRw75tA,14195,5,0,0,2,2009-08-29T17:14:08.000Z,WETO-TV 39 Fall 1988 Commercials 6,24
1FT04L2XnqA,5640,5,1,0,4,2009-04-17T02:53:57.000Z,9-19-1993 WFLD commercials (Part 1 of 5),24
CNcSadn0_iM,2548,51,8,0,8,2013-04-14T04:39:25.000Z,Government Surveillance Through Your Smartphone,25
pM8Bh41POHM,1248,1,1,0,2,2010-07-02T22:44:57.000Z,Prueba de Tanda Comercial TVi,24
uxcpGmcgFWY,24659,98,59,0,NULL,2008-07-04T08:06:43.000Z,Shamwow Commercial (Censored),24
UKcr1bZMV5s,719441,1043,145,0,168,2013-11-29T15:35:25.000Z,KFC Christmas Advert 2013 - The Taste That Unites,24
07gpRpHFDgY,1219,13,1,0,2,2008-07-06T20:31:51.000Z,"\All The Good Beer Is Gone\"" by Scotty B""",10
_ycqZot8t28,10103,30,1,0,1,2012-04-01T16:31:35.000Z,TV Show Openings 1983 Part 2,24
p1I4GzMunQc,2437,3,0,0,0,2009-07-17T13:00:12.000Z,Dutch Lady,24
DdUAuho9y3A,1074,1,0,0,1,2008-01-29T01:37:33.000Z,FANTASTIC 4 BASKETBALL COMMERCIAL,17
aknnsLU3P-I,3540,11,1,0,2,2014-02-21T21:00:04.000Z,"Реклама на VHS \Кладбище домашних животных\"" (1989) от Премьер Видео Фильм""",1
6Rgqbi8FxlQ,3842,6,0,0,0,2014-11-30T11:57:58.000Z,Opening to Mission: Impossible UK VHS (1996),1
RI1KqVeGG6g,1938,8,0,0,1,2011-08-12T07:50:55.000Z,1975 PONTIAC FIREBIRD TRANS AM RARE TRAINING VIDEO AD COMMERCIAL,2
Wn0rdErtZfk,2634,4,1,0,0,2010-11-01T19:34:03.000Z,Comerciales del 2010 - Parte 19,24
pvsNnu8TSjM,2065,7,1,0,1,2013-07-06T19:07:38.000Z,No se Aceptan Devoluciones-Trailer Oficial con Eugenio Derbez,1
0duV_363ndo,18344,79,45,0,17,2014-11-27T12:05:18.000Z,Funny or Die! Commercial  Lexus CT 200h vs  BMW i3,22
9eTiCnQqvSk,1874,5,4,0,4,2012-07-19T01:12:20.000Z,Maybelline makeup New World Order commercial? - True Freethinker's Roar Shack,25
oAZ5T70E6qk,7672,12,3,0,0,2014-10-20T05:53:05.000Z,かっこいいCM　８連ちゃん！,22
SCLTqXQO33g,1024,0,0,0,0,2008-07-16T07:51:18.000Z,Nike ou l'olympisme nonchalant,24
eBIev9ZVOkc,7038,5,1,0,0,2014-08-18T11:40:57.000Z,BMW 2 Serie | BMW 2 Serie Active Tourer (BMW.nl),2
zLlzROow6IQ,3139,1,0,0,5,2012-02-22T16:30:19.000Z,Carlton Adverts 2000 (13),24
nfiDvHe05Ac,5858,35,2,0,6,2013-03-08T12:09:28.000Z,Dias Mega-Няньки(2012),10
Y7soQdBGQPo,3120,2,0,0,1,2012-09-05T13:48:42.000Z,Channel 4 Adverts 2007 (36),24
wsP9W6fhPqI,1584,1,1,0,1,2012-03-03T17:57:37.000Z,Cartoon Network 2012 March 3rd Promo,1
Ju2Rp9CXW-o,6209,17,2,0,2,2010-11-22T22:06:35.000Z,Discovery Channel Goes Jurassic (Jurassic Park 3 Special: Part 1),24
oFRZgPNe7OM,4490,6,3,0,0,2012-01-16T18:07:19.000Z,SOFIA VERGARA ESTRENA EN UN NUEVO COMERCIAL DE TELEVISION DE DIET PEPSI Edited by GUSTAVO MIRA V,22
baclcK0D_Ro,1967,6,0,0,1,2013-05-21T16:56:15.000Z,FOREVER Vitalize Mens & Women´s Nr. 374 & Nr. 375,22
1jfV0817Uec,4400,4,0,0,0,2013-08-13T07:19:55.000Z,에그마스터+꼬치50개6분),27
kGeDeqXiqOQ,3337,8,0,0,24,2009-06-02T00:39:51.000Z,Pre E3 09 : Xbox 360 Natal Motion controller,20
bm3Z7MwSHEE,23432,27,1,0,0,2009-12-14T10:04:47.000Z,"Calsome 09 Daw Myint Myint Khin \, myanmar tv commercial",24
lnubHAJs8II,10369,25,3,0,3,2011-09-03T11:24:13.000Z,RTLplus Werbung 1991,24
YU7fiTXykzM,11059,10,1,0,3,2012-06-04T17:07:21.000Z,E4 Adverts - January 2005 (2),24
ckP-tNIxkKs,3310,4,0,0,0,2011-05-27T11:04:18.000Z,Meet The Norwegian Cruise Line Fleet,19
lTMkXjegegM,1481,7,0,0,0,2013-04-30T02:38:19.000Z,Japanese TV commercial (2013/4) CM41,24
jSgzA3Xp94c,2027,2,0,0,1,2011-12-29T09:06:57.000Z,CaseStudy of IKEA 365 campaign,27
hCicA7SUbyw,3446,23,0,0,5,2007-04-07T10:28:02.000Z,1976 Jewel Hill Farms Dairy video,24
gzcMdsWo_i0,2769,15,0,0,3,2013-01-10T00:32:27.000Z,"Nike Commercial | NBA 2K13 | \I Have a Dream\""""",20
Fg_Vt8_Q20Q,1903,9,0,0,0,2011-05-28T11:41:38.000Z,Doğru Ağırlık,2
vEcr2AEYEgs,2270,3,0,0,0,2010-03-12T22:36:08.000Z,1987 Feb 10 WPIX Commercials 3,25
24OC5wtwBzk,1233068,707,34,0,91,2007-06-15T09:46:40.000Z,Funny Videos/ Creative Ads Collection Part 5,24
ZxwMG6Y5To4,4103,22,0,0,2,2011-11-09T17:47:09.000Z,"\Rise of Nightmares\"": zombie TV spokesman series""",24
FNdPnvjIRFM,27629,16,3,0,4,2012-05-04T11:40:50.000Z,GERMAN - One word is not enough (español),1
Kf0oOY7tZq4,5627,23,7,0,3,2012-10-07T17:29:05.000Z,"SPOT - Di Bari Arredamenti\, \Sentirsi a casa\""""",24
rvXDVjj9gPk,1487,1,1,0,2,2011-07-11T23:38:44.000Z,LWT Adverts 1996 (12),24
A482Xszogek,8959,8,1,0,1,2008-09-27T16:24:28.000Z,Fat Pizza Trailer,23
dbakps0k19w,16824,15,0,0,1,2011-01-08T13:19:37.000Z,"Priscilla\, Królowa Pustyni [The Adventures of Priscilla\, Queen of the Desert] (1999) Trailer",1
q1I7n4gJ9U8,4554,9,0,0,4,2009-11-12T19:48:10.000Z,McVitie's Commercials (Japanese TV) 1973 - 1975,24
BjFN2H9CwPk,6158,3,0,0,0,2011-02-21T20:49:00.000Z,Chopeira BeerTender Heineken Krups B90 - CHOIX STORE - www.choix.com.br.avi,24
7t3rshJlGGg,6086,9,3,0,0,2013-10-09T14:45:45.000Z,Unilever reinventa a marca AdeS,25
xAeEZay1rgU,21890,86,5,0,51,2011-12-03T23:24:24.000Z,COMERCIALES MEXICO 2002 (4),24
JAsJ_3xb1-k,1481,8,0,0,0,2013-04-13T00:18:12.000Z,Japanese TV commercial (2013/4) CM14,24
rUaIUp4s2fQ,25037,83,2,0,8,2009-03-26T17:37:49.000Z,Hotel dla psów polski zwiastun,1
htSRwOND4h0,6250,2,2,0,0,2010-12-09T12:44:53.000Z,[websites on tv] Get Your Website On a NATIONAL TV Commercial for pennies,26
3mwg68RgcoY,4867,19,0,0,0,2013-09-22T04:26:44.000Z,【公式】創建ホーム_カープCARPTV-CM MAKING_選手が社員編 /sokenhome,22
HJJs2qA01Hc,13588,23,5,0,2,2013-01-19T17:37:38.000Z,Lada Kalina Commercial/Promo,2
KjfvDBKl6Nk,13232,14,2,0,1,2012-12-07T01:12:39.000Z,Dave Adverts 2009 (92),24
mrKWKnd8SIQ,3546,8,1,0,0,2013-07-23T09:54:42.000Z,Lemon commercial funny,22
WqEHkwTsYtM,5067,126,3,0,20,2014-07-22T20:05:34.000Z,Mind-boggling Commercials From Classic TV,1
HHXjau9Sdqw,3301,9,1,0,2,2013-10-12T04:12:43.000Z,Tanda Comercial Canal 13 (Diciembre 1995) 06/09,24
bqDgQkVL30I,2902,12,1,0,6,2012-05-15T06:20:42.000Z,Intervalo: Globo Repórter - Porto Alegre/RS (16/12/1994),24
mVuEuZSQFJA,2673,7,0,0,0,2007-03-23T02:52:34.000Z,Shell Ferrari Commercial,2
Ne0C0V2Pn4M,7868,12,2,0,3,2007-10-19T01:06:29.000Z,TANDA CANAL 13 1993 -CHILE- PARTE 2,24
1vi1LL2r9xo,3388,3,0,0,1,2011-10-27T23:45:20.000Z,Channel 4 Adverts 2004 (7),24
Si4WYKk55HI,5486,8,1,0,2,2011-09-03T22:26:44.000Z,sky sports adverts summer 2000,22
Xjkg6Y-6rs0,3122,7,5,0,1,2013-04-13T10:00:59.000Z,Cea mai romantică reclamă SAMSUNG - www.spresucces.md,27
zs_5G4ujhmc,6658,6,1,0,5,2008-09-26T02:39:53.000Z,Bella Cristina Resort Commercial,19
gZN5hqu7yPA,2079,10,0,0,0,2012-02-15T23:45:37.000Z,"EVB reel for \Juicy Fruit: Serenading Unicorn\""""",24
nD5Y7tl5SoQ,2485,NULL,NULL,0,2,2014-01-01T12:04:18.000Z,Sequenza rai 1985,24
JJiTmWVjnzQ,4498,27,0,0,6,2011-05-08T18:13:08.000Z,New Walkers Crinkle Crisp Groovy Advert Full Gary Lineker,24
7Eyt3cLeQlU,16957,55,5,0,50,2009-04-16T13:43:05.000Z,Rede Record Intervalo Comercial - Domingo Criança 1998 - Parte 01,24
1fShtPtTfDM,3664,6,0,0,3,2009-10-14T13:56:04.000Z,Scottish Television Advert Break - 9th July 1982 (2),27
_4Rn3j09hhU,11268,129,4,0,28,2013-04-22T04:00:10.000Z,Comerciales de Sega ( SG-1000 a Dreamcast ),20
_KpMHzMOcoE,1756,2,1,0,0,2012-01-27T04:53:59.000Z,"Dinosaurios 'Soy el nene\, el consentido' Espaol Latino",24
Ew2URhYLvlY,2598,4,0,0,1,2012-07-31T13:16:50.000Z,Channel 4 Adverts 1999 (48),24
Npf9Zl9P7Ag,7399,28,2,0,6,2011-06-06T15:28:58.000Z,"WDIV Detroit: July 30\, 1990: Tiger Baseball\, Harwell\, Sparky",22
nkuReA-AGa8,815090,1780,87,0,1207,2008-03-28T01:46:45.000Z,Billy Mays Mighty Putty Commercial,24
9v20Zm9yZaE,341498,2630,37,0,98,2014-03-09T11:16:43.000Z,Sony PS4 CM曲 FULLバージョン「play & peace」 by Goldfellas,22
h8snlsD0dIQ,5677,26,0,0,7,2010-10-17T10:59:44.000Z,alte Werbung Werbeblock ZDF Mainzelmännchen 1988,1
zTU31dCvgY8,2400,17,3,0,1,2014-05-14T17:36:06.000Z,#GALAXY11 : Commercial 2014,28
ZxOp5fsQBwg,253162,2433,65,0,2,2007-02-02T11:47:04.000Z,chalo shobai(nescafe),24
zzUEzD4eVO8,475983,192,74,0,18,2009-10-25T17:50:04.000Z,Happy Meal Toutes les Pubs,23
06tts4olgAU,9388,18,2,0,8,2012-02-20T15:06:11.000Z,Pubblicità Daygum Protex con svedesi,24
Tlu_ZrPUPck,15526,33,3,0,11,2008-06-26T08:54:20.000Z,TasTV Hobart advertisements 1986,24
rcx4hSNu2Iw,110911,147,9,0,18,2007-10-14T00:37:32.000Z,Iklan Petronas - Maya (English Version),24
pyJUshK35o0,586492,574,451,0,474,2011-02-07T14:37:08.000Z,Best (and Worst) Superbowl Commercials 2011,25
N-re_DCky1c,29697,66,4,0,8,2014-06-12T05:32:44.000Z,1998 KFC commercials,17
CAI9490QmeQ,173429,301,18,0,66,2006-03-20T22:01:17.000Z,FIAT Ritmo - Commercial,2
C4CzzcWZ9oQ,13236,26,2,0,2,2008-04-03T19:32:06.000Z,"\Flushed Away\"" - Teaser""",1
ei-glmbCLnc,7385,18,1,0,5,2014-12-04T19:45:14.000Z,Cyclone Rake Holiday Sales Event Commercial,26
3wJMT8nPluc,2552,9,0,0,6,2009-06-22T02:38:15.000Z,KSHB-TV Kansas City - Sunday Cinema title card and break,24
IkVU94T_3WA,4865,5,0,0,0,2007-11-28T22:05:57.000Z,WKYC/NBC Commercials part 9 12/1986,24
oW_nxgx37R8,7744,28,4,0,6,2012-04-03T02:12:20.000Z,Intervalo: A Próxima Vítima - Porto Alegre/RS (04/11/1995) [1],24
HyqOzzjWBhc,5497,3,3,0,0,2012-07-12T00:33:21.000Z,E4 Adverts 2007 (13),24
oAvcN9rJFUQ,13098,22,0,0,0,2007-05-06T04:39:09.000Z,comedian tv commercials,24
Mrvk5we0miI,25986,69,11,0,37,2012-10-11T12:51:48.000Z,Golden Circles Bread,22
NY6QNt8Hbb8,9610,34,2,0,9,2010-04-30T22:09:54.000Z,Snuggie Commercial Parody - Spoof,23
oyXqambT2zY,5848,43,1,0,5,2014-10-10T03:07:59.000Z,Intervalo Comercial Rede Globo - Esporte Espetacular - 25/12/1993 (2/3),24
cRSSnBVe3ug,9636,7,2,0,0,2012-08-31T12:49:01.000Z,Medvídek (2007) - ukázka,24
mzztcEPoclc,1541,5,2,0,0,2006-09-20T21:46:10.000Z,Personality Adaptator Clock commercial,24
nHqZhE8wJog,107772,56,10,0,1,2007-09-14T16:05:42.000Z,そこそこ懐かしいＣＭ集・花王編,24
k_GuhrhNDso,12703,19,5,0,2,2009-02-08T18:06:24.000Z,reklama ikea,24
pOS9L5bQNeY,55664,NULL,NULL,0,NULL,2012-09-29T16:40:24.000Z,Propiedades del Ganoderma Lucidum,27
5KbmVvVGB3Y,3832,26,0,0,6,2010-08-21T05:48:55.000Z,1978 WSNS Chicago commercial break,24
wl0BCCWjL74,4940,35,1,0,10,2012-03-11T09:38:56.000Z,Nintendo - Super Game Boy Werbung,20
dH5FCnEh2Hs,2388,3,0,0,1,2011-10-02T12:33:10.000Z,"CBS commercials - May 20\, 1998 - #4",24
wu-foGNrxBw,12587,46,0,0,2,2015-01-30T10:07:46.000Z,ตัวอย่างหนัง - TED 2 (Official Trailer Sub-Thai),1
FrJp1hzH7x4,1887,12,4,0,4,2009-08-03T16:51:50.000Z,Youtube poop;ernest thinks mello yello is a #1 jam pt1,22
SK9G-_9-pzU,19095,100,1,0,34,2011-05-25T22:01:20.000Z,"Nostalgia Critic- The Best of \Revenge of the Commercials\"" Review""",23
X9yCG13eNEY,2730,19,1,0,4,2012-12-05T01:39:56.000Z,VINTAGE 1952 ART LINKLETTER KELLOGG'S COMMERCIAL WITH HIS 3 DAUGHTERS (INCLUDING DIANE LINKLETTER),24
V6xbzg2UN8I,16532,113,4,0,10,2009-08-15T15:57:08.000Z,Lancer Commercials - India - 2003,2
KL5qbl8WB_Q,1394,4,0,0,1,2008-10-01T01:40:24.000Z,Disney Commercial. Graduation Scene.,24
-4ZQxmb6unc,121051,357,14,0,78,2013-11-24T03:17:53.000Z,懐かしのCM - ナショナル - トランジスタ テープレコーダー　1961,22
siF95tR7sVE,7933,37,7,0,20,2010-07-18T00:10:43.000Z,Behind the Scenes - BF Goodrich Commercial - GT Channel,2
XiQY6Pe2L9Y,7929,8,1,0,2,2008-01-16T15:30:00.000Z,Crazy coca cola commercial !!!!,24
mL8r7fxeDrc,23502,33,5,0,8,2012-08-06T23:55:49.000Z,2013 Ford Fusion,2
fnYdEFiSIY4,16867,22,3,0,6,2014-05-03T11:57:39.000Z,โฆษณาเก่าๆ ปี 2544   4,22
CJ-zQT1eI2g,14457,16,2,0,1,2008-02-04T22:11:37.000Z,CBS Daytime Commercial Break #5 (1988),24
tj1EG9pR5ZY,481132,309,852,0,93,2011-01-15T18:28:33.000Z,Best Super Bowl Commercials of 2013,24
mLNSmvVE330,10162,41,11,0,5,2014-08-04T11:35:08.000Z,Toyota Mini-van Hip Hop Commercial featuring Busta Rhymes,22
#NAME?,14304,8,1,0,1,2011-10-15T12:59:31.000Z,Channel 4 Adverts 2003 (27),24
IUON96jcy2s,1094,6,2,0,2,2006-10-14T02:02:32.000Z,Winsongs 95,10
xrRktP3I1JM,2347,4,1,0,1,2011-10-07T23:22:57.000Z,Channel 4 Adverts 1996 (29),24
644XYFomqfY,8671,36,3,0,13,2009-01-15T01:20:36.000Z,1998 - 2008 Parte 7,22
-62OaH3HoMA,2403,12,0,0,1,2011-04-13T03:11:34.000Z,St. Илья Мэддисон Рекламное очко - Аршавин и прокладки,23
syvhEuAC6tw,7687,9,3,0,NULL,2009-10-31T00:11:20.000Z,Inbrics Original Commercial,28
OtTz7As7Y7w,22568,19,5,0,3,2011-07-28T09:00:36.000Z,Россия-1: первый рекламный блок  и анонсы (27.07.2011),1
